CYCLE;TIME;LOG
53483901610;6678;CORE0=STSBi
53483939227;6678;CORE1=STSBi
53483972698;6678;CORE2=STSBi
53484011447;6678;CORE3=STSBi
53484046308;6678;CORE5=FFT
53484168912;6678;CORE4=FMS
