CYCLE;TIME;LOG
61437714738;7673;CORE0=STSBi
61437752978;7673;CORE1=STSBi
61437784863;7673;CORE2=STSBi
61437844309;7673;CORE3=STSBi
61437860045;7673;CORE5=FFT
61437976211;7673;CORE4=FMS
