CYCLE;TIME;LOG
54146714945;6761;CORE0=STSBi
54146739930;6761;CORE1=STSBi
54146782402;6761;CORE2=STSBi
54146841023;6761;CORE3=STSBi
54146860581;6761;CORE5=FFT
54146984175;6761;CORE4=FMS
