CYCLE;TIME;LOG
70054130558;8750;CORE0=STSBi
70054158075;8750;CORE1=STSBi
70054201868;8750;CORE2=STSBi
70054264707;8750;CORE3=STSBi
70054289061;8750;CORE5=FFT
70054433325;8750;CORE4=FMS
