CYCLE;TIME;LOG
7666429304;951;CORE0=STSB
7666456252;951;CORE1=STSB
7666502129;951;CORE2=STSB
7666540346;951;CORE3=STSB
7666577098;951;CORE5=FFT
7666695112;951;CORE4=FMS
