CYCLE;TIME;LOG
28878352590;3603;CORE0=STSB
28878384435;3603;CORE1=STSB
28878425796;3603;CORE2=STSB
28878465868;3603;CORE3=STSB
28878502939;3603;CORE5=FFT
28878610844;3603;CORE4=FMS
