CYCLE;TIME;LOG
5677675409;703;CORE0=STSB
5677701778;703;CORE1=STSB
5677749596;703;CORE2=STSB
5677803049;703;CORE3=STSB
5677816106;703;CORE5=FFT
5677915191;703;CORE4=FMS
