CYCLE;TIME;LOG
11643614578;1448;CORE0=STSB
11643640961;1448;CORE1=STSB
11643674657;1448;CORE2=STSB
11643711157;1448;CORE3=STSB
11643761300;1448;CORE5=FFT
11643909091;1448;CORE4=FMS
