CYCLE;TIME;LOG
18956252154;2363;CORE0=STSBi
18956292860;2363;CORE2=FFT
18956320908;2363;CORE3=STSBi
18956353404;2363;CORE4=STSBi
18956400268;2363;CORE5=STSBi
18956687619;2363;CORE1=FMS
