CYCLE;TIME;LOG
8962022662;1113;CORE0=STSBi
8962059295;1113;CORE2=FFT
8962088279;1113;CORE3=STSBi
8962128723;1113;CORE4=STSBi
8962158836;1113;CORE5=STSBi
8962494095;1113;CORE1=FMS
