CYCLE;TIME;LOG
28950497758;3612;CORE0=STSBi
28950535471;3612;CORE2=FFT
28950568639;3612;CORE3=STSBi
28950604785;3612;CORE4=STSBi
28950635354;3612;CORE5=STSBi
28950980764;3612;CORE1=FMS
