CYCLE;TIME;LOG
221356075103;27483;CORE0=STSB
221356113641;27483;CORE2=FFT
221356146992;27483;CORE3=STSB
221356173610;27483;CORE4=STSB
221356222734;27483;CORE5=STSB
221356567124;27483;CORE1=FMS
