CYCLE;TIME;LOG
219356872480;27233;CORE0=STSB
219356910344;27233;CORE2=FFT
219356940119;27233;CORE3=STSB
219356973990;27233;CORE4=STSB
219357017076;27233;CORE5=STSB
219357317555;27233;CORE1=FMS
