CYCLE;TIME;LOG
205362641924;25483;CORE0=STSB
205362682814;25483;CORE2=FFT
205362710858;25483;CORE3=STSB
205362746322;25483;CORE4=STSB
205362855083;25483;CORE5=STSB
205363129451;25484;CORE1=FMS
